Price,Location,Size,Bedrooms,Bathrooms,Tenure,Property_Type,Barbeque area,Club house,Gymnasium,Jogging Track,Lift,Minimart,Multipurpose hall,Parking,Playground,Sauna,Security,Squash Court,Swimming Pool,Tennis Court
350000,Batu Caves,1250,3,2,Freehold,Service Residence,1,0,1,0,1,1,1,1,1,1,1,0,1,0
298000,Cheras,936,3,2,Freehold,Condominium,1,0,1,0,0,1,0,1,1,0,1,0,1,1
239000,Cyberjaya,590,2,1,Freehold,Condominium,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245000,Shah Alam,786,3,2,Leasehold,Apartment,0,0,0,0,1,1,1,1,1,1,1,0,0,0
180000,Puncak Alam,721,3,2,Leasehold,Apartment,0,0,0,0,0,0,0,1,1,0,1,0,0,0
310000,Kajang,1023,3,2,Freehold,Condominium,0,0,1,1,1,1,1,1,1,0,1,0,1,0
199000,Bandar Kinrara,712,3,2,Leasehold,Service Residence,0,0,0,1,1,1,1,1,1,0,1,0,1,0
230000,Subang Jaya,500,2,1,Leasehold,Apartment,0,0,0,0,1,0,1,1,1,0,1,0,1,0
285000,Cheras,965,3,2,Leasehold,Condominium,0,0,0,0,1,0,0,1,1,0,1,0,0,0
350000,Selayang,1190,5,4,Leasehold,New Condominium,1,0,1,0,1,1,0,1,1,1,1,0,1,0
590000,Bandar Sunway,1247,4,2,Leasehold,Condominium,1,1,1,1,0,1,0,1,1,1,1,0,1,0
240000,Bandar Kinrara,860,3,2,Leasehold,Apartment,1,1,1,1,1,1,1,1,1,0,1,0,1,0
297000,Seri Kembangan,1109,3,1,Leasehold,,0,0,1,0,1,0,0,0,1,0,1,0,1,0
235000,Cyberjaya,929,3,2,Freehold,Condominium,1,1,1,1,1,1,1,1,1,1,1,1,1,1
125000,Cheras,506,2,1,Freehold,Flat,0,0,0,0,0,0,0,1,0,0,0,0,0,0
150000,Rawang,800,3,2,Freehold,Apartment,0,0,0,0,0,0,0,1,0,0,1,0,0,0
200000,Cheras,790,3,1,Freehold,Apartment,0,0,0,1,0,0,0,1,0,0,0,0,0,0
229000,Kajang,786,3,2,Freehold,Apartment,0,0,0,0,0,0,0,1,0,0,1,0,0,0
220000,Shah Alam,736,3,2,Freehold,Apartment,0,0,0,1,1,0,0,1,1,0,1,0,0,0
235000,Dengkil,950,3,2,Leasehold,Apartment,0,0,0,0,0,0,0,1,1,0,1,0,0,0
295000,Shah Alam,850,3,2,Leasehold,Apartment,0,0,0,0,1,0,0,1,1,0,1,0,0,0
299000,Balakong,843,3,2,Freehold,Apartment,0,0,0,0,0,0,0,1,1,0,1,0,0,0
158000,Bangi,678,3,2,Freehold,Apartment,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210000,Semenyih,1051,3,2,Freehold,Service Residence,1,0,1,1,1,0,1,1,1,0,1,0,1,0
307800,Petaling Jaya,775,3,1,Leasehold,,0,0,0,0,1,0,0,0,1,0,0,0,1,0
210000,Shah Alam,828,3,2,Freehold,Apartment,0,0,0,0,0,0,0,1,1,0,0,0,0,0
185000,Petaling Jaya,650,3,2,Leasehold,Apartment,0,0,0,1,1,1,0,0,1,0,0,0,0,0
375000,Damansara Damai,1012,3,2,Leasehold,Condominium,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280000,Puncak Alam,842,3,2,Leasehold,Service Residence,0,0,1,1,1,1,1,1,1,0,1,0,1,0
250000,Batu Caves,816,3,2,Leasehold,Apartment,0,0,1,0,0,1,0,1,1,0,1,0,1,0
315000,Shah Alam,813,3,2,Freehold,Apartment,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175000,Ampang,764,3,2,Leasehold,Flat,0,0,0,1,0,0,0,1,0,0,0,0,0,0
330000,Kajang,1045,3,2,Freehold,Condominium,0,0,1,0,1,0,0,1,1,0,1,0,1,0
365000,Ara Damansara,697,2,1,Leasehold,Service Residence,1,0,1,1,1,1,1,1,1,1,1,0,1,0
135000,Kajang,790,2,1,Freehold,Apartment,0,0,0,0,1,0,0,0,0,0,0,0,0,0
165000,Kajang,833,3,2,Freehold,Apartment,0,0,0,0,1,0,0,1,1,0,1,0,1,0
360000,Selayang,1130,3,2,Leasehold,Apartment,0,1,1,0,0,0,0,0,1,0,1,0,1,0
299000,Kajang,1062,3,2,Freehold,Condominium,0,0,1,1,1,0,0,1,1,0,1,0,1,1
299000,Kajang,1082,3,3,Freehold,Condominium,1,1,1,0,1,1,0,1,1,1,1,1,1,0
265000,Kajang,934,3,2,Freehold,Condominium,1,1,1,1,1,1,1,1,1,1,1,0,1,0
310000,Bangi,956,3,2,Freehold,Service Residence,1,0,1,0,1,1,1,1,1,0,1,0,1,0
250000,Damansara Damai,850,3,2,Leasehold,Apartment,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300000,Puchong,900,3,2,Freehold,Condominium,0,0,1,0,0,0,0,1,1,0,1,0,1,0
418000,Damansara Damai,742,3,2,Leasehold,Service Residence,0,0,1,0,0,0,0,0,0,0,0,0,0,0
460000,Shah Alam,1124,3,2,Freehold,Service Residence,1,1,1,1,1,1,1,1,1,1,1,1,1,1
279000,Kajang,1147,3,2,Freehold,Apartment,0,0,1,0,1,0,1,1,1,0,1,0,1,0
185000,Semenyih,750,3,2,Freehold,Apartment,0,0,0,0,0,0,0,1,1,0,1,0,0,0
245000,Subang Bestari,856,3,2,Leasehold,Apartment,0,0,1,0,1,0,1,1,1,0,1,0,1,0
190000,Semenyih,810,3,2,Freehold,Apartment,0,0,0,1,1,0,0,1,1,0,0,0,0,0
240000,Kota Damansara,850,3,2,Leasehold,Apartment,0,0,0,0,0,0,0,1,1,0,1,0,0,0
250000,Cheras,1513,3,2,Freehold,Condominium,0,0,1,0,0,1,0,1,1,1,1,0,1,0
145000,Shah Alam,650,3,2,Freehold,Apartment,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278000,Ampang,1206,2,2,Leasehold,Condominium,1,0,1,0,1,0,0,1,0,1,1,0,1,1
185000,Damansara Damai,678,3,2,Leasehold,Apartment,0,0,1,0,0,1,0,1,1,0,1,0,0,0
300000,Puchong,871,3,2,Freehold,Apartment,1,0,0,0,0,1,0,1,1,0,0,0,0,0
240000,Seri Kembangan,901,3,2,Leasehold,Condominium,0,0,1,1,1,1,0,1,1,0,1,0,1,1
199000,Bangi,750,3,2,Leasehold,Apartment,0,0,0,0,1,0,0,1,0,0,1,0,0,0
250000,Puncak Alam,980,3,2,Leasehold,Service Residence,0,0,1,0,0,1,1,1,1,0,1,0,1,0
230000,Kajang,1185,3,2,Freehold,Townhouse Condo,0,0,0,1,0,0,0,1,1,0,1,0,1,0
220000,Selayang,870,3,2,Leasehold,Apartment,0,0,0,1,1,1,1,1,1,0,1,0,1,0
200000,Ampang,800,3,2,Leasehold,Apartment,0,0,0,0,0,1,0,1,1,0,1,0,0,0
275000,Shah Alam,807,2,2,Freehold,Service Residence,0,0,0,0,0,0,0,0,0,0,0,0,0,0
850000,Subang Jaya,2156,5,4,Leasehold,Condominium,1,1,1,1,1,1,1,1,1,1,1,1,1,1
220000,Rawang,750,3,2,Leasehold,Apartment,0,0,0,0,1,0,0,1,0,0,1,0,0,0
450000,Cyberjaya,1219,3,2,Freehold,Apartment,0,0,0,0,0,0,0,1,1,0,1,0,0,0
160000,Ampang,650,3,2,Freehold,Apartment,0,0,0,1,1,0,1,1,1,0,0,0,0,0
145000,Bandar Puteri Puchong,678,3,2,Freehold,Apartment,0,0,0,1,0,1,0,1,1,0,1,0,0,0
280000,Setia Alam,900,3,2,Freehold,Apartment,0,1,0,1,1,0,0,1,1,0,1,1,1,1
265000,Puchong,915,3,2,Freehold,Condominium,1,1,1,1,1,1,1,1,1,1,1,1,1,1
315000,Batu Caves,991,3,2,Leasehold,Condominium,1,1,1,0,0,1,0,1,1,0,1,0,1,0
300000,Kajang,1062,3,2,Freehold,Condominium,0,0,1,0,1,0,0,1,0,0,1,0,1,1
220000,Shah Alam,762,3,2,Freehold,Apartment,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300000,Sepang,1135,4,2,Freehold,Condominium,1,1,1,0,1,0,1,1,1,0,1,0,1,0
359999,Bangi,956,3,2,Freehold,Service Residence,1,0,1,0,1,1,1,1,1,0,1,0,1,0
225000,Seri Kembangan,531,1,1,Leasehold,Service Residence,0,0,1,0,1,0,1,1,1,0,1,0,1,0
350000,Batu Caves,916,3,2,Leasehold,Condominium,0,0,0,0,1,0,0,1,1,0,1,0,1,0
220000,Gombak,850,3,2,Leasehold,Apartment,0,0,0,0,0,0,0,1,0,0,1,0,0,0
82000,Bukit Beruntung,650,3,1,Freehold,Apartment,0,0,0,0,0,0,0,1,0,0,0,0,0,0
215000,Puchong,790,3,2,Leasehold,Apartment,0,0,0,0,0,0,0,1,1,0,1,0,0,0
270000,Setia Alam,818,3,2,Freehold,Apartment,0,0,0,1,1,0,0,1,1,0,1,0,1,0
250000,Seri Kembangan,840,3,2,Leasehold,Apartment,0,0,0,1,1,1,0,1,1,0,1,0,0,0
350000,Petaling Jaya,1036,3,2,Leasehold,Condominium,1,0,1,1,1,1,1,1,1,1,1,1,1,1
255000,Semenyih,947,3,2,Freehold,Apartment,0,0,1,1,1,0,1,1,1,0,1,0,1,0
245000,Bandar Sunway,771,3,2,Leasehold,Apartment,0,0,0,0,1,0,0,1,1,0,1,0,1,0
250000,Kajang,1200,4,3,Freehold,New Condominium,1,1,1,1,1,1,1,1,1,1,1,1,1,1
140000,Cheras,650,3,2,Freehold,Apartment,0,0,0,1,0,1,0,1,1,0,1,0,0,0
512800,Bandar Sunway,800,2,2,Freehold,Condominium,1,0,1,1,1,0,0,1,1,1,1,0,1,0
190000,Seri Kembangan,860,3,2,Leasehold,Condominium,0,0,0,1,1,1,1,1,1,0,1,0,1,0
138000,Ampang,650,3,2,Leasehold,Flat,0,0,0,1,1,1,1,1,1,0,0,0,0,0
120000,Seri Kembangan,560,2,1,Freehold,Flat,0,0,0,1,0,1,0,1,1,0,0,0,0,0
75000,Kajang,540,2,1,Leasehold,Flat,0,0,0,1,0,1,0,1,1,0,0,0,0,0
550000,Ampang,1198,3,2,Leasehold,Condominium,0,0,1,1,1,0,0,1,1,0,1,0,1,0
425000,Petaling Jaya,957,3,2,Freehold,Condominium,1,1,1,1,1,1,1,1,1,1,1,1,1,1
400000,Ara Damansara,675,1,1,Freehold,Service Residence,0,0,1,1,0,1,0,1,1,1,1,1,1,0
475000,Shah Alam,1938,4,4,Leasehold,Townhouse Condo,0,1,1,0,1,1,0,1,1,0,1,0,1,0
115000,Puchong,660,3,2,Freehold,Apartment,0,0,0,1,0,1,1,1,1,0,0,0,0,0
175000,Puchong,667,3,2,Freehold,Apartment,1,0,0,1,0,0,1,1,1,0,0,0,0,0
399000,Bangi,1033,3,2,Freehold,Apartment,0,0,1,0,1,0,1,1,1,1,1,0,1,0
165000,Cheras,650,3,2,Leasehold,Apartment,0,0,0,1,1,1,1,1,1,0,1,0,0,0
130000,Selayang,550,2,1,Leasehold,Condominium,0,0,0,0,0,1,0,1,0,0,1,0,1,0
140000,Kajang,650,2,1,Freehold,Apartment,0,0,0,1,1,1,0,1,1,0,0,0,0,0
210000,Shah Alam,750,3,2,Leasehold,Flat,0,0,0,1,0,0,1,1,1,0,0,0,0,0
350000,Ampang,1033,3,2,Leasehold,Condominium,1,1,0,1,0,0,1,1,1,0,1,1,1,1
240000,Setia Alam,750,3,2,Freehold,Apartment,0,0,0,0,0,0,1,1,1,0,1,0,0,0
225000,Seri Kembangan,815,3,2,Leasehold,Apartment,1,0,1,0,1,1,0,1,1,0,1,0,1,0
240000,Semenyih,1000,4,2,Freehold,Apartment,0,0,0,0,1,0,1,1,1,0,1,0,0,0
520000,Cheras,1199,3,2,Freehold,Condominium,1,0,1,1,1,1,1,1,1,0,1,0,1,0
300000,Batu Caves,916,3,2,Leasehold,Apartment,1,0,1,0,1,0,1,1,1,0,1,0,1,0
360000,Kajang,840,3,2,Freehold,Service Residence,1,0,1,1,1,0,1,1,1,1,1,0,1,0
120000,Puchong,650,3,2,Freehold,Apartment,0,0,0,1,0,1,1,0,1,0,1,0,0,0
210000,Puchong,750,3,2,Leasehold,Apartment,0,0,0,1,0,0,1,1,0,0,1,0,0,0
110000,Seri Kembangan,660,3,2,Leasehold,Apartment,0,0,0,1,0,0,1,1,1,0,0,0,0,0
210000,Bandar Kinrara,750,3,2,Leasehold,Apartment,0,0,0,1,0,0,1,1,0,0,1,0,0,0
235000,Kajang,860,3,2,Freehold,Condominium,0,0,1,0,1,0,1,1,1,0,1,0,1,0
230000,Bangi,723,3,2,Freehold,Apartment,0,0,0,0,1,0,0,1,1,0,1,0,0,0
230000,Semenyih,850,3,2,Freehold,Apartment,0,0,1,1,1,1,0,1,1,1,1,0,1,0
170000,Seri Kembangan,667,3,1,Leasehold,Apartment,1,0,0,1,0,1,1,1,1,0,1,0,0,0
350000,Batu Caves,916,3,2,Leasehold,Condominium,0,0,0,0,1,0,0,1,1,0,1,0,1,0
380000,Ampang,964,3,2,Leasehold,Condominium,1,0,0,1,1,1,1,1,1,0,1,0,1,0
239000,Cheras,550,2,1,Freehold,Condominium,1,1,1,1,1,1,1,1,1,1,1,1,1,1
170000,Ampang,650,3,2,Leasehold,Apartment,0,0,0,1,0,1,1,0,1,0,0,0,0,0
252000,Damansara Perdana,549,2,1,Leasehold,,1,0,1,0,1,0,1,1,1,0,1,0,1,0
306000,Kajang,829,3,2,Freehold,,0,0,1,0,1,1,1,1,1,0,1,0,1,0
185000,Seri Kembangan,783,3,2,Leasehold,Apartment,0,0,0,1,0,1,1,1,1,0,0,0,0,0
130000,Seri Kembangan,660,3,2,Leasehold,Apartment,0,0,0,1,0,0,1,1,1,0,0,0,0,0
295555,Shah Alam,980,3,2,Leasehold,Condominium,1,1,1,1,1,1,1,1,1,1,1,1,1,1
205000,Shah Alam,683,3,2,Freehold,Apartment,0,0,0,1,0,1,1,1,1,0,1,0,0,0
350000,Subang Bestari,1100,3,2,Leasehold,Apartment,0,0,0,0,1,0,0,1,1,0,1,0,1,0
165000,Puchong South,759,3,2,Leasehold,Apartment,0,0,0,1,0,1,1,1,1,0,1,0,0,0
350000,Seri Kembangan,1097,3,3,Freehold,Apartment,1,0,1,1,1,1,1,1,1,0,1,0,1,0
380000,Petaling Jaya,1036,3,2,Leasehold,Condominium,1,0,1,1,1,1,1,1,1,1,1,1,1,1
505800,Petaling Jaya,800,2,2,Freehold,Condominium,1,0,1,1,1,0,0,1,1,1,1,0,1,0
320000,Cyberjaya,1180,4,3,Freehold,Condominium,0,0,1,1,1,1,0,1,1,0,1,0,1,0
900000,Bandar Sunway,1453,4,2,Leasehold,Condominium,1,0,1,0,1,1,1,1,0,0,1,1,1,0
210000,Klang,893,3,2,Freehold,Apartment,0,0,0,1,1,0,0,1,1,0,1,0,1,0
295000,Kajang,1168,3,2,Freehold,Condominium,1,0,1,0,1,0,0,1,1,0,1,0,1,0
290000,Cyberjaya,850,3,2,Freehold,Apartment,1,1,1,1,1,1,1,1,1,0,1,0,0,1
310000,Kajang,960,3,2,Freehold,Condominium,1,1,0,1,1,1,1,1,1,1,1,0,1,1
330000,Shah Alam,850,3,2,Freehold,Apartment,0,0,0,1,1,0,1,1,1,0,1,0,1,0
240000,Cheras,938,3,2,Freehold,Condominium,1,0,1,0,0,1,0,1,1,0,1,0,1,1
365000,Bukit Jelutong,950,3,2,Freehold,Condominium,1,0,1,1,1,0,0,1,1,0,1,0,1,1
290000,Cyberjaya,850,3,2,Freehold,Apartment,1,1,1,1,1,1,1,1,1,0,1,0,0,1
390000,Puncak Alam,889,3,2,Leasehold,Apartment,0,0,1,0,0,0,1,1,0,0,1,0,1,0
370000,Ampang,1200,3,2,Leasehold,Condominium,0,0,1,0,0,1,0,1,1,0,1,0,1,0
320000,Puchong,1098,3,2,Leasehold,Condominium,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210000,Semenyih,800,3,2,Freehold,Apartment,0,0,1,0,0,1,0,1,1,1,1,0,1,0
260000,Setia Alam,800,3,2,Freehold,Apartment,0,0,0,0,1,0,0,1,1,0,1,0,0,0
210000,Puchong,810,3,2,Leasehold,Apartment,0,0,0,0,0,0,0,1,1,0,1,0,1,0
230000,Kajang,1195,3,2,Freehold,Townhouse Condo,0,0,0,1,0,0,0,1,1,0,1,0,0,0
330000,Batu Caves,1100,3,2,Leasehold,Condominium,1,0,1,1,0,0,1,1,1,1,1,0,1,0
140000,Seri Kembangan,650,3,1,Leasehold,Apartment,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290000,Setia Alam,850,3,2,Freehold,Apartment,1,1,1,0,1,0,1,1,1,0,1,0,1,0
245000,Cyberjaya,403,1,1,Freehold,Studio,1,0,1,0,1,1,1,1,0,0,1,0,1,0
245000,Puchong,860,3,2,Leasehold,Condominium,1,1,1,1,1,1,1,1,1,1,1,1,1,1
400000,Damansara Perdana,888,3,2,Leasehold,Condominium,0,0,1,0,1,1,0,1,1,0,1,0,1,0
273000,Port Klang,872,3,2,Freehold,,0,0,1,0,0,0,1,1,1,0,0,0,1,0
253000,Ampang,736,3,2,Leasehold,Service Residence,0,0,0,0,1,1,1,1,0,0,1,0,1,0
270000,Setia Alam,830,3,2,Freehold,Apartment,0,0,0,1,1,0,0,1,1,0,1,0,1,0
270000,Shah Alam,813,3,2,Freehold,Apartment,0,0,0,1,1,0,0,1,1,0,1,0,1,0
145000,Balakong,650,3,2,Freehold,Apartment,0,0,0,1,1,1,0,1,1,0,0,0,0,0
365000,Ara Damansara,697,2,1,Leasehold,Service Residence,1,0,1,1,1,1,1,1,1,1,1,0,1,0
335000,Dengkil,1078,3,2,Freehold,Townhouse Condo,1,0,0,1,0,1,1,1,1,0,1,1,0,1
300000,Gombak,560,2,2,Freehold,Service Residence,1,0,1,0,1,1,1,1,1,0,1,0,1,0
345000,Cyberjaya,900,3,2,Freehold,Apartment,1,1,1,0,1,0,1,1,1,0,1,0,1,1
265000,Cyberjaya,1050,3,2,Freehold,Condominium,1,1,1,0,0,1,0,1,1,1,1,1,1,1
420000,Kajang,850,2,2,Freehold,Service Residence,0,0,1,1,1,1,1,1,1,0,1,0,1,0
250000,Puchong,850,3,2,Leasehold,Condominium,0,0,1,1,1,1,1,1,1,0,1,0,1,0
576000,Subang Jaya,1916,3,3,Freehold,,0,1,1,0,1,1,1,1,1,0,1,0,1,0
76527,Damansara Damai,710,3,2,Leasehold,Apartment,0,0,0,0,0,1,0,0,0,0,0,0,0,0
450000,Setia Alam,791,2,2,Freehold,Service Residence,0,0,1,1,1,0,1,1,0,1,1,0,1,1
477000,Cyberjaya,1000,3,2,Freehold,Condominium,1,1,1,1,1,1,1,1,1,1,1,1,1,1
165000,Cheras,700,3,2,Freehold,Apartment,0,0,0,0,0,0,0,1,0,0,1,0,0,0
265000,Setia Alam,800,3,2,Freehold,Apartment,0,0,0,1,1,0,0,1,1,0,1,0,0,0
261000,Subang Jaya,829,3,2,Leasehold,,0,0,0,0,0,0,0,1,0,0,0,0,0,0
235000,Kajang,937,3,2,Freehold,Apartment,0,0,1,0,1,0,1,1,0,0,1,0,0,0
299999,Puchong,1044,3,2,Freehold,Apartment,1,0,1,0,0,1,0,1,1,0,1,0,1,0
350000,Putra Heights,1000,3,2,Freehold,Apartment,0,0,0,0,1,0,1,1,1,0,1,0,0,0
155000,Shah Alam,592,2,1,Leasehold,Flat,0,0,0,0,0,0,0,1,1,0,0,0,0,0
290000,Puchong,807,3,2,Freehold,Apartment,0,0,0,1,0,1,1,1,1,0,1,0,0,0
230000,Kundang,1290,4,3,Leasehold,Apartment,0,0,0,1,0,1,1,1,1,0,1,0,1,0
215000,Semenyih,750,3,2,Freehold,Apartment,0,0,0,1,1,1,0,1,1,0,1,0,0,0
170000,Puncak Alam,760,3,2,Leasehold,Apartment,0,0,0,1,0,1,0,1,1,0,1,0,0,0
199000,Ampang,651,3,2,Leasehold,Apartment,0,0,0,0,1,0,0,1,0,0,0,0,0,0
300000,Ampang,850,3,2,Leasehold,Apartment,0,0,0,0,0,0,1,1,1,0,1,0,1,0
255000,Setia Alam,700,3,2,Freehold,Apartment,0,0,0,1,1,0,1,1,1,0,1,0,1,0
230000,Shah Alam,700,3,2,Freehold,Apartment,0,0,0,1,1,0,1,1,1,0,1,0,1,0
230000,Kajang,870,3,2,Leasehold,Apartment,0,0,1,1,1,1,0,1,1,0,1,0,1,0
76527,Damansara Damai,710,3,2,Leasehold,Apartment,0,0,0,0,0,1,0,0,0,0,0,0,0,0
235000,Ampang,850,3,2,Freehold,Condominium,1,0,1,0,1,1,1,1,1,0,1,0,1,0
340000,Ampang,9,4,2,Leasehold,Condominium,1,0,0,0,1,1,0,1,1,0,1,0,1,0
400000,Kota Damansara,1205,3,2,Leasehold,Condominium,0,0,1,0,1,1,0,1,1,0,1,0,1,0
210000,Semenyih,800,3,2,Freehold,Apartment,0,0,1,1,1,1,0,1,1,1,1,0,1,0
230000,Ampang,726,3,2,Leasehold,Service Residence,0,0,1,0,1,1,1,1,0,0,1,0,1,0
300000,Ampang,1018,3,2,Leasehold,Apartment,1,0,0,0,1,1,1,1,1,0,1,0,1,0
230000,Ampang,900,4,2,Leasehold,Apartment,0,0,0,0,0,0,0,1,1,0,1,0,0,0
250000,Sepang,1000,3,2,Freehold,Apartment,0,0,0,0,1,0,1,1,1,0,1,0,0,0
199900,Cyberjaya,450,1,1,Freehold,Condominium,1,1,1,0,1,0,0,1,1,0,1,1,1,0
199000,Cyberjaya,500,1,1,Freehold,Studio,0,0,0,0,1,1,0,1,0,0,1,0,1,0
340000,Ampang,1221,3,2,Freehold,Condominium,1,0,0,0,0,0,0,1,1,0,1,0,1,0
370000,Puchong,915,3,2,Freehold,Condominium,0,0,1,0,1,1,0,1,1,0,1,1,1,0
300000,Ampang,1080,3,2,Leasehold,Apartment,1,0,0,0,1,1,1,1,1,0,1,0,1,0
190000,Shah Alam,678,3,2,Leasehold,Apartment,0,0,0,1,1,0,1,1,1,0,1,0,0,0
145000,Kajang,650,3,1,Leasehold,Apartment,0,0,0,1,1,1,0,1,1,0,0,0,0,0
310000,Cheras,920,3,2,Leasehold,Condominium,1,0,1,0,1,1,0,1,1,0,1,0,1,0
538000,Bukit Jalil,1888,5,4,Freehold,Duplex,1,1,1,1,1,1,1,1,1,1,1,1,1,1
550000,Cheras,1012,3,2,Freehold,Condominium,1,1,1,1,1,1,1,1,1,1,1,1,1,0
195000,Jalan Kuching,775,3,2,Leasehold,Apartment,0,0,0,0,0,0,0,1,0,0,0,0,0,0
600000,KLCC,384,1,1,Freehold,Service Residence,0,0,1,0,1,0,0,1,0,0,1,0,1,0
389000,Cheras,1025,3,2,Leasehold,Condominium,0,0,1,0,0,0,0,1,1,0,1,0,1,0
400000,Sri Petaling,1211,4,3,Leasehold,Condominium,1,0,1,0,0,1,0,1,1,1,1,0,1,1
450000,Setapak,908,3,2,Leasehold,Condominium,1,1,1,1,1,1,1,1,1,1,1,1,1,1
220000,Wangsa Maju,572,2,1,Leasehold,Apartment,0,0,0,0,0,0,0,0,1,0,0,0,0,0
475000,Segambut,1026,3,2,Freehold,Condominium,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665000,Sentul,1200,3,3,Freehold,Condominium,1,0,1,0,1,0,1,1,1,0,1,0,1,0
670000,Sentul,990,3,2,Freehold,Service Residence,0,0,1,1,1,1,0,1,1,0,1,1,1,1
255000,Cheras,789,3,1,Leasehold,Apartment,0,0,0,0,0,1,0,1,1,0,1,0,0,0
990000,Taman Melawati,1494,4,4,Freehold,Service Residence,0,0,1,0,0,1,0,1,1,0,1,0,1,0
545000,Sentul,1216,3,3,Freehold,Condominium,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475000,Segambut,1026,3,2,Freehold,Condominium,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475000,Jalan Kuching,1026,3,2,Freehold,Service Residence,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665000,Sentul,1200,3,3,Freehold,Condominium,1,0,1,0,1,0,1,1,1,0,1,0,1,0
210000,Kepong,725,3,2,Freehold,Apartment,1,0,0,0,0,0,0,1,1,0,0,0,0,0
413888,Segambut,722,3,2,Freehold,Service Residence,1,0,1,1,1,1,1,1,1,0,1,0,1,0
479000,KL City,722,2,1,Leasehold,Service Residence,1,0,1,1,1,0,1,1,1,0,0,0,1,0
350000,Cheras,902,3,2,Leasehold,Condominium,0,0,1,0,1,1,0,1,1,0,1,0,0,0
800000,Bukit Jalil,1730,3,2,Leasehold,Condominium,1,0,0,0,1,0,1,1,1,1,1,0,1,0
550000,Sungai Besi,850,3,2,Freehold,Service Residence,1,0,1,0,1,1,1,1,1,0,1,0,1,0
665000,Sentul,1200,3,3,Freehold,Apartment,1,0,1,0,1,0,1,1,1,0,1,0,1,0
475000,Jalan Ipoh,1026,3,2,Freehold,Service Residence,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475000,Jalan Kuching,1026,3,2,Freehold,Service Residence,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475000,Jalan Ipoh,1026,3,2,Freehold,Service Residence,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299999,Salak Selatan,852,3,2,Leasehold,Apartment,1,1,1,1,1,0,1,1,1,0,1,0,1,0
440000,Mont Kiara,464,1,1,Freehold,Service Residence,1,1,1,0,1,1,1,1,1,0,1,1,1,1
299990,Salak Selatan,852,3,2,Leasehold,Apartment,1,0,1,0,1,1,1,1,1,0,1,0,1,0
230000,Ampang,665,3,1,Leasehold,Flat,0,0,0,0,0,0,0,1,0,0,0,0,0,0
555000,Wangsa Maju,850,3,2,Leasehold,Condominium,1,0,1,0,1,0,1,1,1,0,1,0,1,0
475000,Segambut,1026,3,2,Freehold,Condominium,0,0,0,0,0,0,0,0,0,0,0,0,0,0
545000,Sentul,1216,3,3,Freehold,Condominium,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475000,Jalan Kuching,1026,3,2,Freehold,Service Residence,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475000,Jalan Ipoh,1026,3,2,Freehold,Service Residence,0,0,0,0,0,0,0,0,0,0,0,0,0,0
545000,Sentul,1216,3,3,Freehold,Condominium,0,0,0,0,0,0,0,0,0,0,0,0,0,0
740000,Taman Melawati,1494,4,3,Freehold,Service Residence,0,0,1,0,0,1,0,1,1,0,1,0,1,0
225000,Setapak,600,2,1,Freehold,Flat,0,0,0,1,0,0,0,1,1,0,0,0,0,0
370000,Setiawangsa,976,3,2,Freehold,Apartment,0,0,0,1,0,0,0,1,1,0,1,0,0,0
1200000,Mont Kiara,980,3,2,Freehold,Service Residence,1,0,1,0,1,1,1,1,1,0,1,0,1,0
2200000,KLCC,3453,3,4,Freehold,Condominium,1,1,1,1,1,0,1,1,0,0,1,0,1,1
545000,Sentul,1216,3,3,Freehold,Condominium,0,0,0,0,0,0,0,0,0,0,0,0,0,0
378096,Wangsa Maju,700,2,2,Leasehold,Apartment,1,0,1,0,1,0,0,1,1,0,1,0,1,0
630000,Sungai Besi,1216,3,2,Freehold,Condominium,0,0,1,1,0,0,0,1,0,0,1,0,1,0
2600000,KLCC,3200,3,5,Freehold,Condominium,1,1,1,1,1,0,1,1,0,0,1,0,1,1
250000,Sungai Besi,645,3,2,Leasehold,Apartment,0,0,0,0,1,0,0,1,1,0,0,0,0,0
740000,Bukit Jalil,1494,4,3,Leasehold,Condominium,0,0,1,1,0,0,0,1,0,0,1,0,1,0
370000,Kepong,850,3,2,Freehold,Apartment,1,0,0,0,1,1,1,1,1,0,1,0,1,0
310000,Cheras,806,3,2,Freehold,Condominium,0,0,0,0,1,1,0,1,0,0,1,0,1,0
1300000,Ampang,1570,4,4,Freehold,Service Residence,1,0,1,1,1,0,1,1,1,1,1,0,1,0
